true,pred_raw,pred_smoothed
-216.23352,-212.87283878503,-213.93304600781866
-217.0955,-213.97845716090026,-213.97456952905296
-216.96082,-212.1122242772979,-213.65365820968682
-217.28249,-210.29172484655666,-213.03241080983548
-217.06326,-209.35497116491482,-212.3238103568112
-217.3114,-210.95621099415862,-212.02439116549888
-216.8643,-209.60771461423525,-211.51496550663703
-216.44722,-209.67404156469894,-211.09586033462307
-217.6347,-211.27867118785886,-211.04704658599286
-216.99821,-211.60174710068532,-211.07120811905804
-217.04193,-210.43823543784578,-210.87501713471767
-216.89745,-213.0898062640938,-211.21553307742033
-217.69438,-215.58425564532774,-211.98403910531067
-216.93869,-218.4493535399509,-213.18689975328041
-217.58241,-218.83212105089126,-214.2865672430813
-217.00389,-219.75385967005965,-215.3978837855401
-217.61897,-217.87456501219063,-215.9845439587818
-216.9435,-218.77122128497402,-216.64900360147053
-217.3349,-216.87178112019834,-216.84754445757602
-216.81761,-217.7784948625207,-217.18088052868896
-217.89441,-218.55588182826176,-217.60456241311957
-217.5542,-220.51299545152324,-218.32910952207942
-217.66438,-219.30259207169655,-218.7078548974643
-217.24672,-216.93629949395043,-218.57099043349663
-217.2228,-218.248344064753,-218.69307177673986
-216.82626,-222.47273388045767,-219.59014445263082
-216.66544,-222.1401061962355,-220.28239995437866
-216.74945,-221.02927033851086,-220.65064516024526
-217.3314,-223.57802883260288,-221.43697414265733
-217.67107,-219.75056113515492,-221.36809230279545
-218.3329,-221.47315551715042,-221.62341563341008
-218.367,-224.52978352076596,-222.40948425073225
-218.63474,-221.89629362045258,-222.56703974240403
-218.85739,-220.7733117924576,-222.4745856821196
-219.20996,-222.15993677851418,-222.64614390174336
-219.31836,-222.69160312906658,-222.8812605950112
-219.2148,-220.8127284413801,-222.71282235123832
-219.57701,-214.40734086546706,-221.34036279526023
-219.33667,-222.58609319602152,-221.71330327842543
-220.36447,-220.65851874202187,-221.65787382270526
-220.0821,-217.69371612804701,-221.03966991610986
-221.01132,-217.80536004775152,-220.52667755863075
-220.25073,-220.24443060922783,-220.54736398064438
-221.30225,-219.45347939284446,-220.41080991764844
-220.40219,-218.96827863080506,-220.19843967658622
-221.0347,-217.49866525198988,-219.73489162889314
-219.99942,-219.18289161214432,-219.65705845492207
-221.09148,-221.44683396447502,-220.0194209625205
-220.08014,-218.32910683034984,-219.73484056821107
-220.74832,-217.88515501606884,-219.4059222667284
-220.43121,-222.1244612085832,-219.92975894659855
-220.83096,-222.2612686839035,-220.40200710022407
-220.56635,-219.52633050131692,-220.28348246580612
-221.17432,-217.2145401844822,-219.74066583208406
-221.26976,-218.32587370899557,-219.48687647195078
-220.68668,-219.35777188460443,-219.46575771597887
-221.31958,-214.84198544535522,-218.5895722418706
-220.51968,-215.56909284053998,-217.9805365449628
-220.53204,-219.52210990808135,-218.21417643625614
-220.31447,-221.25334521637583,-218.74543879149795
-220.77693,-220.78876504262706,-219.1125701304803
-220.28114,-220.48144268347446,-219.3683172159385
-220.8396,-220.86125794665116,-219.65876850983855
-220.5996,-222.87791172355588,-220.28922316987763
-221.52512,-222.52904007060607,-220.7594927159856
-220.74008,-223.01341813596298,-221.25013835429706
-222.05313,-222.94592021217824,-221.65236951362692
-221.34422,-224.044389270322,-222.1998213807169
-221.9909,-221.40833134011012,-222.16085206521564
-220.87296,-224.6696950310508,-222.74142081368726
-221.34178,-225.7939940088435,-223.44458104790345
-220.43575,-226.97671245831864,-224.2623514726283
-220.96042,-222.71223996458895,-224.1416393527037
-220.4073,-224.45578024825113,-224.36084119557947
-220.72313,-224.70187518545137,-224.5861021169036
-220.50851,-223.01603366409907,-224.44941130480467
-220.9522,-222.03887167557605,-224.13869719277812
-220.19353,-223.7226147831392,-224.1859316973016
-220.6433,-222.21913304457976,-223.9338969464977
-220.49333,-221.09891345335296,-223.49975943699428
-220.20767,-223.0137604341951,-223.48792052082007
-220.86823,-220.5643021243685,-223.00819231898566
-221.07011,-222.8885682988091,-223.03678414669733
-221.19992,-223.79942714762538,-223.23152454993996
-220.67195,-224.4967474468528,-223.52743415939653
-221.27162,-220.35432386624032,-222.98975359561456
-221.05943,-222.99360349364983,-223.02934117086522
-221.62442,-221.53353094525394,-222.78363594585088
-221.1048,-221.4079966881859,-222.5482621547404
-221.72675,-220.61116904312382,-222.1948094767136
-221.01103,-220.16962317047006,-221.80878268737177
-221.64117,-221.88083816054294,-221.80484024094974
-221.06302,-221.44027397420874,-221.7186996431403
-221.89177,-222.97719324005237,-221.93815616273562
-221.85085,-223.180780322162,-222.1649878599818
-222.04997,-221.71499981583372,-222.08038116317067
-221.74654,-227.08704312352782,-223.02888415374215
-222.62422,-223.35617380619183,-223.12888799550902
-222.43532,-223.14890766560723,-223.172783398736
-222.9168,-222.2650999470039,-223.04017645148394
-223.02234,-222.56954450759127,-222.9828585256766
-223.55734,-220.51583332041488,-222.54209274002818
-222.94261,-219.5457733658497,-221.9804984680895
-223.17464,-221.43596452268068,-221.86039617659463
-223.3732,-220.5611368874168,-221.59265175324455
-223.16452,-220.68011624935403,-221.38806970044078
-224.07043,-219.368625069948,-220.9660953790717
-223.51675,-219.23214308197652,-220.58238989795694
-223.69775,-220.72411906834245,-220.54156142750372
-223.06764,-220.63634350726866,-220.49363858624093
-224.36826,-217.13713404858038,-219.79139833687756
-223.94943,-221.57655111457746,-220.03953033454974
-225.53448,-223.187404882079,-220.56194967628977
-225.27786,-222.9086508209199,-220.95840062353685
-226.4727,-219.48076138696757,-220.6477294003299
-225.86966,-222.54777635735437,-220.96714887377215
-226.68817,-222.2983767207322,-221.19429899113794
-226.14496,-222.68000572393524,-221.4618408741088
-226.81013,-221.92885556725147,-221.5480129180435
-226.32988,-223.79977875886172,-221.97709610652865
-226.89734,-221.58221524904724,-221.9215432488602
-226.39346,-222.71447625715484,-222.08828174569106
-227.51944,-223.59800800179286,-222.39747290471993
-227.34297,-221.82827550578847,-222.32367392026322
-227.19102,-223.67829165095563,-222.61044582629032
-227.0775,-223.7097003680608,-222.85937718466886
-227.05125,-224.80431561190082,-223.277491713119
-226.97964,-226.42865788843093,-223.94005775269216
-226.41252,-225.32886680748456,-224.29266194072395
-226.78493,-226.63179414212382,-224.8361895752788
-226.4364,-227.37696950819836,-225.4359863244909
-226.89937,-227.26711564996984,-225.9203592901263
-226.42944,-225.46147208029743,-225.98309667765167
-227.521,-224.1843799290821,-225.7860502068428
-226.97859,-227.44464615267907,-226.22987644519338
-227.05426,-224.80635562297275,-226.10024819468802
-226.51212,-227.1411746164732,-226.4259259948266
-226.56573,-225.29415317231692,-226.34594342476564
-225.75847,-227.24179158904394,-226.64069093966992
-226.41524,-223.42828240511975,-226.16088068829052
-225.59798,-225.17714583559024,-226.07719245363083
-226.212,-228.17747069050765,-226.57046623981046
-225.28838,-230.8174526976702,-227.4876846324838
-226.06834,-229.91222491945095,-228.09193593333939
-225.551,-232.04232138472875,-229.00430070529626
-225.62524,-233.37423285642635,-230.0267595569983
-225.36945,-231.8646601155895,-230.6016071391122
-225.7338,-231.5412651291889,-231.0184191629731
-224.83557,-230.85917305509562,-231.23166786788485
-224.62062,-230.33014769890755,-231.30015955305979
-224.83055,-231.1920523924849,-231.5096995912896
-225.2627,-231.3493693943521,-231.7061407806225
-225.60628,-231.38093206790737,-231.8676873380949
-225.90147,-232.46391715832192,-232.1994396641245
-227.02174,-231.53212285739244,-232.29376290597384
-226.72662,-229.64130876816992,-232.00329365443372
-227.05814,-227.19883281577185,-231.28032328086795
-226.73862,-231.6147714764792,-231.49293071916316
-227.2967,-227.4890988633759,-230.88248335526578
-226.41383,-227.1421988908426,-230.28817615080862
-227.00427,-227.62043897493405,-229.86619315857607
-226.40816,-229.1120178354779,-229.78532937653463
-227.68077,-226.58647530674256,-229.23324351721072
-227.57053,-230.41195541666147,-229.48642750993832
-227.93591,-229.99127065050232,-229.62083171754466
-227.81076,-227.47778663361794,-229.25584155182733
-229.02151,-227.97875118980065,-229.03760223408892
-228.42995,-225.32040381532804,-228.34515387512812
-229.17776,-223.20018504777008,-227.35118163793587
-228.87508,-227.661391151604,-227.35218331963694
-229.78653,-224.32751542328614,-226.72265037175407
-229.1442,-225.71715495287864,-226.4528088451068
-228.77406,-223.69892014117744,-225.84341605537708
-228.24736,-225.64010529889683,-225.69718811652066
-228.19289,-226.32624732149472,-225.70853964216434
-227.62799,-223.56466335045153,-225.19921050023083
-227.52383,-225.2602651013867,-225.09247275644458
-228.76875,-225.22184594657406,-225.0003934680127
-228.9451,-222.9583990123705,-224.49796885166984
-229.37843,-221.95968966518387,-223.8858544380737
-229.26067,-224.46460051057073,-223.8467131759554
-230.73056,-224.6820953579227,-223.86251164798253
-230.14061,-228.32678115896675,-224.57599454962235
-230.97903,-226.5429281725442,-224.8524914986238
-230.59657,-229.89379490075729,-225.7300230724146
-231.67564,-231.39464132001262,-226.7676221851271
-230.80528,-227.57952422801142,-226.92947541029287
-231.62167,-228.2093274361351,-227.18673962039784
-230.98811,-230.12531034075647,-227.76938626061826
-231.51031,-227.0088444940252,-227.67276076911924
-230.92764,-227.75235787233763,-227.72912250013343
-230.98056,-227.70351454433978,-227.7657276236574
-230.86707,-231.82932105616308,-228.57865888016505
-231.20638,-230.19108685959566,-228.95837532234847
-231.3141,-229.82505306061077,-229.2087263340824
-231.69792,-231.26041949900883,-229.69039354414778
-231.45596,-232.95598333811603,-230.4184013732797
-231.72401,-232.77201718606887,-230.99850996563592
-232.10735,-233.2101787012287,-231.56938368552915
-231.6307,-233.9978726755156,-232.19786120391424
-231.58514,-233.72566796447924,-232.67320921342525
-231.80489,-234.26576633236135,-233.17138437853728
-231.82767,-229.6344592922343,-232.7059017441922
-231.79446,-228.9150983716614,-232.1614678109442
-232.24124,-228.36940038689104,-231.58433001351415
-232.43727,-227.57141660421578,-230.93308218262126
-232.49019,-226.12279389105456,-230.0967164683133
-232.08286,-231.93377614535484,-230.4836076422683
-233.14326,-232.19192816016613,-230.86054006101693
-233.03261,-232.80703125670343,-231.29603878953688
-233.75333,-231.39395841047968,-231.39541884352718
-233.06499,-234.8078176920137,-232.12453534642034
-233.8682,-234.8531605101516,-232.75056767266594
-233.0024,-235.27288731702544,-233.35842787860577
-234.01703,-234.06587105224676,-233.64060614949327
-233.49306,-236.58978874642025,-234.35296755983262
-234.03575,-235.87760976656304,-234.8170345079005
-233.65822,-234.88535486819129,-235.01500605773145
-234.07617,-234.74850351428884,-235.14806474395766
-233.38956,-235.51168205439447,-235.39685059012427
-233.4466,-233.16164443116247,-235.15300829174788
-232.85,-231.4761005001916,-234.61532904457263
-233.22615,-234.4823907466228,-234.71961171573884
-232.65033,-231.90855289212973,-234.31267927733865
-232.18654,-232.85747970311166,-234.13931883246897
-232.48837,-235.84854560970552,-234.5543810030838
-231.82945,-231.68758173041383,-234.1129398702826
-231.68686,-232.27819900573272,-233.84333625362552
-231.34592,-235.43940260480704,-234.20993463547845
-232.40239,-233.29428299393885,-234.1116012784077
-232.08522,-232.57968517741324,-233.8880044911958
-233.17049,-233.07879015916322,-233.7886378469488
-232.59747,-234.54303853373165,-233.97925957939893
-233.77623,-232.77586469165468,-233.80353794223223
-233.07005,-234.03007738451035,-233.889227095264
-233.7645,-235.233029608284,-234.18860473462922
-233.33197,-235.5272122678319,-234.4974395765657
-234.23909,-232.36103296746626,-234.1563194583774
-233.57077,-237.0765739862757,-234.75801209130955
-233.62683,-235.40132156381316,-234.95027078266634
-233.15692,-236.71562499441967,-235.3602284822921
-233.65755,-236.8838091385452,-235.73780317149408
-233.21964,-235.56708816298126,-235.804921744061
-233.64223,-234.32272194408918,-235.6204798704399
-233.3705,-237.31743688431234,-236.0271002121858
-233.60478,-237.131816575812,-236.33409819710613
-233.0913,-236.93824508991977,-236.55396516635912
-232.99037,-236.9309317207615,-236.73451067054958
-233.01166,-237.1343033166655,-236.92135734266776
-232.94505,-238.9729419953397,-237.42417395577158
-232.70357,-234.0862391498033,-236.91846955212938
-232.2448,-231.01394717361467,-235.89679120568013
-232.98341,-235.07168136550638,-235.79137280119502
-232.38025,-233.83835787725235,-235.4644555164369
-232.96294,-227.99796047378297,-234.07371603273182
-232.40443,-230.92583586224896,-233.4427558191497
-232.64584,-230.89963010878128,-232.90152975342042
-231.92061,-230.7354665095724,-232.41192655988357
-232.87762,-226.32875504129169,-231.16130819364227
-232.24635,-231.7491414071072,-231.12985519496823
-233.11894,-235.3031041912008,-231.7858240571414
-232.26051,-234.71039986142858,-232.2397178141856
-232.79684,-232.32328106302407,-232.17852600616703
-232.03658,-236.55146620775378,-232.93376336973915
-231.949,-236.06170992145073,-233.48862896821515
-231.30643,-235.4766270311874,-233.85263516336303
-231.3627,-234.14372513175977,-233.9104687392198
-231.22551,-235.14735344415897,-234.150335878945
-231.34389,-237.7709091716957,-234.85307402600657
-231.10825,-234.39332654638255,-234.80972957777382
-232.27414,-232.0780238131922,-234.3305490250852
-232.14108,-233.80903536100985,-234.24877971937386
-232.08455,-235.71210632022562,-234.539732620415
-232.69826,-234.78374777386495,-234.61074008344795
-232.65614,-232.10977278294328,-234.16193095713368
-232.67903,-234.59738878540642,-234.25052102354522
-232.39893,-236.3823437651802,-234.66488910111423
-232.96086,-232.34676601246488,-234.25094201756986
-232.0298,-231.39683445769097,-233.7161161244408
-232.82253,-233.37022506043823,-233.6346585488607
-232.21,-233.37013285505188,-233.56601605873323
-233.05946,-229.70901810127253,-232.81284500647507
-232.56607,-232.3713368111203,-232.677578739965
-233.14648,-231.52298761015825,-232.4037642966207
-232.36679,-234.61029381162612,-232.759755008926
-233.16922,-231.39093229637166,-232.454934186022
-232.42828,-229.24181229111088,-231.7890564995737
-232.76096,-230.96493320771185,-231.5516161056201
-232.6593,-233.89692972334723,-231.91050189550936
-232.60902,-231.2656547751816,-231.7211214234466
-231.97144,-232.6391017871648,-231.82412350686988
-232.389,-232.01092051204782,-231.7963505349734
-231.97964,-232.59287230112616,-231.88657096743296
-231.79797,-231.62714300370465,-231.78322396455198
-231.90192,-228.2406227791773,-231.05451323994978
-231.95688,-229.29157658093888,-230.63579987074894
-231.90726,-230.40457334774604,-230.49466919449156
-231.83891,-229.59090970035567,-230.2248562952514
-232.78755,-228.64647061596673,-229.8205249548841
-232.3788,-230.7972141274197,-229.8899172929734
-232.82555,-234.5912413080092,-230.67606321948222
-232.77066,-234.10506778080358,-231.25962023067058
-233.37793,-231.30435707453384,-231.2286208510432
-232.93536,-236.4694529822788,-232.1856369382515
-233.32465,-234.48053327210908,-232.62576338439823
-233.11932,-233.4737821550377,-232.8095307924106
-234.15941,-232.91402830405474,-232.85867167484014
-233.80524,-234.37080824868102,-233.17581754537926
-234.1716,-231.66785770994835,-232.93109500518972
-233.68031,-233.22274534684504,-233.01566602569417
-234.27704,-231.3321638807898,-232.72702886696376
-233.7876,-234.14654067395423,-233.01401570923164
-234.61266,-234.79367948432125,-233.38075667508562
-234.05157,-233.10738184846858,-233.37154953470767
-234.42332,-232.78879690154193,-233.30091893422303
-234.08983,-233.16078022129255,-233.30926375825632
-234.1478,-232.552800583125,-233.19902209910182
-234.2639,-232.68486738030037,-233.1283568314902
-234.64958,-232.95110311815208,-233.11726786040472
-234.69356,-231.9007316187548,-232.90705356151747
-234.14565,-232.70346571694492,-232.87923623864734
-235.03535,-233.03399424380504,-232.91774692200892
-234.84633,-231.64037257319862,-232.6853149313345
-236.1765,-231.47642851535258,-232.45544622431615
-236.16792,-233.40762841316362,-232.62639037512574
-237.13634,-231.7853567606189,-232.46443590367835
-236.82602,-231.34678505307605,-232.2431333659423
-237.30595,-231.23944128524087,-232.03451951135867
-236.76642,-235.27514437575422,-232.62437509408232
-236.96051,-232.814986367768,-232.66123578738785
-236.1709,-233.1934584137671,-232.76454014350895
-236.60173,-233.13103613098363,-232.84064562094073
-235.73828,-235.5302031053804,-233.36103668789633
-236.70787,-234.97477064623857,-233.6987129490682
-236.28018,-232.29812024974484,-233.47642772225532
-236.71948,-234.53490908090066,-233.70958349173137
-236.0641,-240.32566084027803,-235.0069357551804
-237.06303,-236.0469541668181,-235.2980240714677
-237.0858,-236.23172923027946,-235.57640217067154
-237.32144,-237.96086466349212,-236.13697743393317
-236.79367,-238.00791043321314,-236.61822096571768
-236.92412,-236.36158674140788,-236.70912361969502
-236.23637,-236.7781777064846,-236.8584316839984
-236.12279,-236.41257006381306,-236.9091032242015
-236.43991,-236.0411032469938,-236.87460314496636
-235.87344,-236.06340725666053,-236.84256084364293
-235.96898,-234.08107809015684,-236.4321725020654
-235.56973,-237.7092456739212,-236.76559884218375
-237.05487,-236.6307984819107,-236.840205679515
-236.66948,-236.96492081772374,-236.96202638958178
-237.87344,-234.73253890316568,-236.6365775452512
-237.50587,-238.47152740511692,-237.0643314102933
-238.40611,-238.82499170822544,-237.49204221851625
-237.89558,-240.7574076159588,-238.21897649054327
-238.34377,-241.45015525332374,-238.96479961323868
-237.78236,-242.62093757732853,-239.81621854058375
-238.24228,-242.3842035989124,-240.4889356062016
-237.43253,-241.06443210010647,-240.80203252450605
-238.28424,-239.4640347411654,-240.75418952588984
-237.45317,-238.59610802561426,-240.5376290732088
-237.66063,-237.2979236715152,-240.09614486878235
-236.67648,-237.8179479271132,-239.80936505978784
-236.99162,-234.4326306602503,-238.91394896247164
-236.50874,-239.28576517638243,-239.06594429868835
-236.19481,-238.35762557338984,-239.0149122052323
-236.2829,-237.7422710060469,-238.8500859754193
-236.96678,-236.9670772728387,-238.55821177026743
-237.0827,-239.29721296257293,-238.74860810016972
-236.75792,-242.94371937298243,-239.60115139399238
-237.09602,-239.55436909154793,-239.68116058830606
-237.21085,-238.17019284692736,-239.4817066342547
-237.15321,-237.84021994441068,-239.2443389421216
-236.79399,-237.29074901874108,-238.93363044563944
-237.21155,-234.7235016418526,-238.1777507476111
-236.40349,-237.46825530232684,-238.05244889664067
-236.87444,-234.54318920725638,-237.38934990334815
-236.5473,-235.6309753748718,-237.0304574836672
-237.48975,-235.02161429789004,-236.60998119801107
-237.16078,-237.89828473761673,-236.80007912117657
-237.95705,-238.7898535444667,-237.1344385684065
-237.53333,-241.15416848834323,-237.87104370975987
-238.16194,-239.2249971130466,-238.13398256073557
-237.87965,-239.78509301990718,-238.46429139785255
-238.33899,-240.98733920979902,-238.97347634821722
-237.7548,-240.83829507996657,-239.37773640196028
-237.78523,-239.83718226947363,-239.52958119827858
-237.52217,-240.0956503342211,-239.70476042631037
-237.71642,-237.97116422377178,-239.44691213910986
-237.49428,-240.392147137075,-239.68328430085165
-237.71149,-239.65038593982848,-239.74089975274796
-237.22398,-236.68609287901333,-239.22344744909984
-236.7795,-235.48165749241647,-238.55009481399063
-236.79124,-236.00284688048694,-238.0730207900698
-237.14381,-236.26635957821838,-237.71595650416708
-237.92351,-231.67585591405899,-236.54004276713607
-238.0829,-234.25800804438848,-236.02951967637281
-238.67598,-238.6419696408049,-236.43123355985387
-238.48035,-237.59001352156568,-236.57885750362755
-239.50711,-235.05614532112673,-236.2271095001802
-239.3251,-236.89155019260525,-236.2792109011783
-239.576,-238.24116079252383,-236.5839624428855
-239.05196,-238.1933746982214,-236.83830381724727
-240.22394,-235.93845965776535,-236.62943718160344
-239.72253,-237.69947631303336,-236.78793859599438
-240.63991,-236.9696590903218,-236.7867748465063
-239.94443,-236.447430229473,-236.6884375682978
-239.7893,-235.69300739409056,-236.46303396083806
-239.46219,-239.99194646091414,-237.08955519582463
-239.68195,-237.6314883546052,-237.17757426861598
-238.95421,-238.35904320495445,-237.39164428000322
-238.99701,-238.0248664853549,-237.51122140175246
-238.42236,-239.87172646038243,-237.96411871646058
-238.31354,-240.6899648357801,-238.50550691013893
-237.758,-239.7604936329585,-238.78927639773872
-238.23257,-239.27234500349064,-238.93609361544787
-238.69795,-236.6091552117064,-238.5523720152337
-238.8047,-240.2157072760088,-238.90737024324238
-238.83578,-239.9042996441925,-239.148834728212
-238.49974,-237.08722180082407,-238.8167308199572
-238.35583,-239.5013930850131,-238.9891241080754
-238.26659,-238.85757894802535,-239.01156067519287
-238.88635,-233.9170112665047,-238.08948661779743
-238.42958,-234.55554586211068,-237.4222034509593
-239.44568,-237.26688037420075,-237.36819106722905
-238.88316,-239.57154803835252,-237.7613147856661
-239.8977,-239.45707560348245,-238.07609756750165
-239.58992,-240.7252741372655,-238.58583912256705
-240.13712,-238.7376349106701,-238.6424726792639
-239.55998,-244.35851492325733,-239.75726468489395
-239.95816,-243.24123268397372,-240.493975086374
-239.36235,-241.2968778686675,-240.7487556726407
-239.60945,-242.37480502421232,-241.16541532903048
-238.70357,-245.44427454510682,-242.09820275662798
-238.44766,-244.22470754735807,-242.65550356129447
-238.09868,-244.4354201663527,-243.16264465054397
-237.92473,-243.2121180379654,-243.35372928360061
-237.88646,-240.74503210868454,-243.03834539735672
-237.66878,-240.53952016367668,-242.72090404706097
-238.06633,-239.4885470841476,-242.242277829377
-238.14456,-238.9835444882696,-241.7311027923839
-238.51494,-238.05359444867184,-241.11288492185477
-238.18425,-237.86053832807664,-240.54485487908133
-238.89307,-236.5446239036493,-239.80788363828353
-238.44101,-235.5522379607553,-238.98975100674113
-239.46521,-238.17336187657148,-238.79070198873706
-239.126,-240.51020985777527,-239.06729999946077
-239.7678,-239.19145223936886,-239.05520953923292
-239.80727,-240.7987635299802,-239.35216783866582
-240.50864,-238.79202107408696,-239.22588895149994
-239.97,-238.33065416461037,-239.0316046613209
-240.54515,-237.26073204094737,-238.66393967781278
-239.9086,-239.12565044212846,-238.7064334610269
-240.4636,-237.45058438760827,-238.4267830448826
-239.87903,-240.53184641160493,-238.77594400579235
-240.28458,-238.91527968667657,-238.76917573045094
-239.84488,-241.0126184097364,-239.16364882436804
-240.56755,-241.9937632864889,-239.68807925287757
-240.04918,-241.51841489895838,-240.04560854667562
-240.43884,-240.7861543564595,-240.21080583510008
-239.90189,-239.74905974346854,-240.15332114746914
-239.72737,-239.8828852115192,-240.12814277537777
-238.82144,-241.81340082780855,-240.4720936854401
-239.52214,-237.9754238056697,-240.0348913598079
-239.79857,-235.1627655004507,-239.12575772251282
-239.41057,-237.60695910857493,-238.8141263396268
-239.75412,-236.2323221450863,-238.28845222411573
-239.40224,-236.11470361445097,-237.81974736894082
-239.53735,-235.74603552636478,-237.35299906196786
-238.93277,-237.2338560652479,-237.24154920035156
-239.99104,-238.51403085677416,-237.39443109148127
-239.3265,-238.19208049210707,-237.46829085166252
-239.90858,-235.9906501706409,-237.1170833927352
-239.45065,-239.4666388307609,-237.48177886420592
-240.83705,-238.09994247994732,-237.5373584891082
-240.66554,-241.59108639806112,-238.25132116962902
-241.59534,-240.67018139566613,-238.68805664268015
-241.1425,-241.58602897331536,-239.2356446631348
-241.83374,-243.72985762129682,-240.11002224592136
-241.24553,-241.13218837945763,-240.36090928578278
-242.1243,-241.24855874838408,-240.59395094910326
-241.40405,-243.63617015745012,-241.24290694210825
-241.29727,-241.12962213624436,-241.3162498045666
-241.37968,-240.68671871785608,-241.28963959698092
-241.59236,-241.30047756878062,-241.3786703017209
-241.72833,-241.0319169157225,-241.39897672114978
-242.17262,-240.71327741361438,-241.35121281743238
-242.25972,-242.07910008689677,-241.5656510093068
-242.43909,-240.81081483349342,-241.50350623735432
-242.68518,-241.1695405819833,-241.51439995024728
-242.76988,-240.83938998147707,-241.45704664991177
-243.08478,-238.64383352919933,-240.98725818402286
-242.8795,-238.19851889518733,-240.49868549964236
-243.65843,-239.5459515691097,-240.33595216729483
-243.01277,-242.9497649010031,-240.8429626951712
-243.5691,-238.98566989540623,-240.52153119374603
-243.02235,-240.350863275177,-240.50519980676464
-243.8943,-239.57684914624068,-240.34336533349597
-243.17911,-239.60065068680606,-240.20913654098322
-244.02498,-235.94161473524392,-239.39910952970928
-243.3182,-239.66300978561353,-239.41547776220298
-243.72177,-238.57950960683516,-239.22534631678909
-243.11183,-239.39148451089466,-239.21915671067558
-243.3079,-239.19005919422966,-239.17759559755947
-242.61404,-243.83891797902425,-240.02733890101317
-243.05264,-244.77649805772782,-240.9318869825444
-242.46799,-243.97578133676978,-241.55088086235446
-242.24557,-244.1430669345577,-242.10829917332455
-241.83446,-246.36277787042494,-243.00190076063743
-242.51689,-245.4157229934398,-243.57938639083153
-242.89867,-246.66793825228953,-244.30343401649628
-242.94614,-245.58171769303982,-244.70717572938526
-243.23439,-242.16943910704668,-244.3946190051231
-243.48854,-245.1937943904836,-244.69382376334306
-243.6706,-244.25635463072305,-244.76306576941806
-244.05695,-244.73380326897217,-244.90479992421928
-244.7035,-245.39173972267284,-245.1429025492589
-244.24419,-244.20814447604963,-245.11337095041668
-244.7876,-245.85807039207128,-245.39388401465496
-244.34381,-246.16032419886704,-245.6831696837533
-245.44868,-245.19546709218864,-245.73893977060524
-245.00838,-246.59071493465734,-246.04377590424016
-246.01573,-246.18276195225843,-246.21865149613285
-245.2942,-247.35357789696485,-246.58239685962138
-245.7917,-245.8236257477856,-246.59405150607645
-245.19797,-246.42599691795547,-246.71023803445445
-245.54994,-245.36959419189253,-246.6007901933237
-244.7692,-246.9391542954072,-246.7980419016613
-245.04166,-243.83724945186904,-246.36986498907993
-244.37381,-246.27146821008208,-246.46021709857737
-244.64282,-245.25254528232404,-246.3379194621113
-244.08766,-244.36644903030634,-246.05964634689255
-244.21965,-244.47534472138452,-245.83800333170439
-244.14021,-243.0807061196515,-245.3798645689695
-244.233,-243.2221689509646,-245.01265852461057
-244.40326,-242.24743078202613,-244.51211648084504
-244.63803,-242.24434160547872,-244.08344362486275
-244.63515,-241.67638093814412,-243.60991506452973
-244.2668,-241.3032173555254,-243.13612050869853
-245.05919,-242.81256054255317,-243.0207930924788
-244.41232,-245.72971402388094,-243.47955472129388
-245.41925,-244.4555550483973,-243.63156302831808
-245.19704,-246.70360919363574,-244.19005996480377
-245.89062,-245.23784910573193,-244.38908355894372
-245.3672,-243.8113674795372,-244.28774881668795
-245.88545,-246.60797122758746,-244.7322585742188
-245.12106,-249.5329962290593,-245.66682335463219
-246.18687,-245.13739814921001,-245.62731892033992
-245.87418,-247.13959200631277,-245.97083795370142
-246.31961,-246.0606331995513,-246.05577373796564
-245.87099,-249.04218959585134,-246.69111603313257
-246.53291,-247.6349251980281,-246.96187379225853
-246.00975,-249.0645008073325,-247.4595374569761
-246.30476,-248.94207830404318,-247.85543438327596
-246.18573,-248.1965920411947,-248.04533494284527
-246.33466,-247.843850399311,-248.13364605512203
-245.90887,-246.38307364982623,-247.92473251710598
-245.90005,-245.14843773544808,-247.50551513890835
-246.34048,-246.81181140334144,-247.45841928543337
-246.23436,-244.88646999244693,-247.04799069722776
-247.1287,-241.84146148394595,-246.11537671711827
-247.74573,-243.90476734462482,-245.70924835442682
-248.32988,-244.15009839083734,-245.40885246932905
-247.76775,-243.2692694318843,-244.98558675941388
-248.43498,-243.832855208826,-244.7326596587262
-248.07893,-245.40384224062288,-244.8172781987116
-248.59111,-245.00718213931214,-244.81631943726987
-247.95848,-245.08829020891844,-244.8328620007477
-248.63177,-243.42100963211726,-244.5320324496542
-247.82428,-245.74696377536156,-244.71918157230948
-248.29475,-243.24527958359866,-244.4057301872559
-247.83177,-246.50230656402903,-244.75906518560762
-247.85513,-246.2911436370195,-245.02257799192495
-247.35449,-246.92185947068523,-245.36854502988942
-247.62958,-247.4602963949929,-245.76661449066705
-247.14247,-245.4070062669525,-245.7158624486125
-247.56783,-244.08473323201213,-245.42043285609307
-247.16432,-247.5378218839694,-245.8238647337834
-247.60063,-247.90950910332245,-246.2384046978915
-246.77591,-247.72336440997015,-246.55552562113644
-246.57658,-247.31937301286268,-246.7473135914028
-246.21289,-248.95530850663414,-247.21921018534965
-245.94675,-248.2238160049849,-247.47982383434612
-246.81201,-247.72094844243188,-247.60281597485456
-246.32216,-248.91000064538972,-247.92954085190414
